Column name as written in R Script,Full State name,State abbreviation,Survey Year,Season,"Method of tallying multi-states operations (included in all states, excluded from all states, exlusively multi-states)",Number of valid respondents,Bootstrap replication,Bootstrap method,Bootstrap estimate of the Total Loss (weigthed average),Boostrap-based 95% confidence interval(low) of the weighted average loss,Boostrap-based 95% confidence interval(high) of the weighted average loss,Bootstrap estimate of the Average Loss (unweigthed average),Boostrap-based 95% confidence interval(low) of the unweighted average loss,Boostrap-based 95% confidence interval(high) of the unweighted average loss,Total Loss (weigthed average),glm-based 95% confidence interval(low) of the weighted average loss,glm-based 95% confidence interval(high) of the weighted average loss,Average Loss (unweigthed average),standard deviation of operational losses,standard error of the unweithed average estimate,glm-based 95% confidence interval(low) of the unweighted average loss,glm-based 95% confidence interval(high) of the unweighted average loss,Total number of colonies at the start of the season,"Total number of colonies ""at risk"" (colonies at the start, new colonies added, without colonies sold or given away)",Total number of colonies lost during the season,Total number of colonies alive at the end of the season,Percentage of beekeepers exlusive to the state,Percentage of colonies exclusive to the state
TF_States_NC,North Carolina,NC,2017,Winter,MSO out,233,1000,n-out-of-n,29.94529429,25.26038075,34.94699575,30.69557535,26.38400815,35.16497783,29.73977695,26.34249932,33.29321619,30.76517448,34.31684146,2.248171033,26.35875926,35.17158971,1720,1883,560,1323,100,100
TF_States_ND,North Dakota,ND,2017,Winter,MSO out,5,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],18,20,[R],[R],100,100
TF_States_OH,Ohio,OH,2017,Winter,MSO out,278,1000,n-out-of-n,32.57065203,25.23601667,40.50869298,42.10479308,37.79582756,46.4987232,32.15179316,28.61245533,35.83336232,42.06122622,38.85842997,2.330573755,37.49330166,46.62915078,2135,2398,771,1627,100,100
TF_States_OK,Oklahoma,OK,2017,Winter,MSO out,33,1000,n-out-of-n,12.55184344,9.387335936,20.00200803,11.5079881,6.198075505,18.48517848,11.54734411,8.659011582,14.92756154,11.39193986,17.52313954,3.050387055,5.413181228,17.37069849,846,866,100,766,100,100
TF_States_OR,Oregon,OR,2017,Winter,MSO out,160,1000,n-out-of-n,55.53548156,43.25475378,62.74172159,45.06711432,39.72538459,50.5349214,57.18186783,53.06489978,61.23355327,45.09758752,36.69109796,2.900685985,39.41224299,50.78293205,1806,1831,1047,784,100,100
TF_States_PA,Pennsylvania,PA,2017,Winter,MSO out,737,1000,n-out-of-n,53.71231569,49.70907876,57.45212646,58.28621275,55.62395668,60.90069944,53.70601059,51.44983138,55.95212171,58.29347465,37.59159631,1.384704247,55.57945432,61.00749497,6089,6422,3449,2973,100,100
TF_States_RI,Rhode Island,RI,2017,Winter,MSO out,16,1000,n-out-of-n,42.5841674,25.52998066,61.908867,47.72220238,27.94568452,67.71875,42.55319149,25.65621188,60.73049983,48.03571429,41.67573597,10.41893399,27.61460366,68.45682491,47,47,20,27,100,100
TF_States_SC,South Carolina,SC,2017,Winter,MSO out,54,1000,n-out-of-n,27.53855352,20.36549832,36.34386904,30.13326486,21.85796949,39.18728798,27.6371308,21.28772201,34.6540899,30.43669615,34.59406371,4.707655791,21.2096908,39.6637015,424,474,131,343,100,100
TF_States_SD,South Dakota,SD,2017,Winter,MSO out,7,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],137,135,[R],[R],100,100
TF_States_TN,Tennessee,TN,2017,Winter,MSO out,66,1000,n-out-of-n,25.70717755,16.51203946,36.06685193,28.5276779,21.48454396,36.0238067,25.2886836,19.69828329,31.48581646,28.67972878,30.6119807,3.768074346,21.29430306,36.0651545,821,866,219,647,100,100
TF_States_TX,Texas,TX,2017,Winter,MSO out,136,1000,n-out-of-n,19.50424118,12.82038468,34.95996258,16.75154577,12.71062751,21.25433573,16.55124654,13.75600182,19.62429232,16.59948084,26.05218488,2.233956423,12.22092625,20.97803543,5414,5776,956,4820,100,100
TF_States_UT,Utah,UT,2017,Winter,MSO out,227,1000,n-out-of-n,50.86292935,34.8853861,65.16407457,67.14611231,61.98296136,72.63445185,49.34036939,44.20887798,54.48115565,67.07326488,39.51602967,2.622771007,61.9326337,72.21389605,970,1137,561,576,100,100
TF_States_VT,Vermont,VT,2017,Winter,MSO out,49,1000,n-out-of-n,34.32712528,28.23601193,45.92084119,55.0159683,45.87597387,65.55301292,32.44722439,28.006673,37.10924763,55.22561488,36.5522481,5.221749729,44.99098541,65.46024435,1277,1279,415,864,100,100
TF_States_VA,Virginia,VA,2017,Winter,MSO out,431,1000,n-out-of-n,33.05926709,28.78261234,37.45514327,35.3582994,32.02186976,38.8223935,32.97022513,30.22205814,35.79824337,35.33134625,36.13548304,1.740584971,31.9197997,38.74289279,2528,2754,908,1846,100,100
TF_States_WA,Washington,WA,2017,Winter,MSO out,103,1000,n-out-of-n,42.25874623,34.39195748,52.06770724,49.08000895,40.55762604,56.92929649,41.45176695,35.8767763,47.17696547,49.14843381,39.43533358,3.885678877,41.53250322,56.76436441,1017,1047,434,613,100,100
TF_States_WV,West Virginia,WV,2017,Winter,MSO out,57,1000,n-out-of-n,17.98299131,11.48002497,25.38175279,22.06700406,15.52816478,29.32798274,17.85714286,13.08071233,23.41295643,22.11840721,26.99310639,3.575324284,15.11077161,29.1260428,750,812,145,667,100,100
TF_States_WI,Wisconsin,WI,2017,Winter,MSO out,133,1000,n-out-of-n,51.07988345,38.59734313,62.26256729,56.20051848,49.67471407,62.17972243,50.70743953,46.03600585,55.37064366,56.26357963,36.59445975,3.173142088,50.04422114,62.48293812,2112,2191,1111,1080,100,100
TF_States_WY,Wyoming,WY,2017,Winter,MSO out,15,1000,n-out-of-n,30.85993973,15.99634146,48.10243788,31.02818574,14.58668707,49.84345747,30.43478261,17.33874454,46.11920739,31.53626588,36.41757049,9.402976268,13.10643239,49.96609936,79,92,28,64,100,100
TF_States_NCUSA,Non Continental USA,NCUSA,2017,Winter,MSO out,12,1000,n-out-of-n,22.75878086,9.28505291,41.4910887,22.50762897,6.041087963,40.79034392,22.11538462,9.693737441,39.31668664,22.45701058,33.35395182,9.628456531,3.585235781,41.32878538,94,104,23,81,100,100
MultiState,MultiStates,MSO,2017,Winter,MSO out,139,1000,n-out-of-n,18.87725544,13.31081175,24.6484059,34.44939833,30.19321516,39.29054778,18.76711293,16.35600684,21.34832758,34.4099986,29.39952751,2.493635377,29.52247326,39.29752394,261997,304229,57095,247134,0,0
TF_States_AL,Alabama,AL,2018,Annual,MSO out,50,1000,n-out-of-n,45.33866575,31.32567375,61.95628934,39.82991179,31.36537309,48.22698303,46.12314709,39.79075933,52.54034477,39.93494041,30.43001011,4.3034533,31.50017194,48.36970888,1220,1754,809,945,100,100
TF_States_AK,Alaska,AK,2018,Annual,MSO out,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_AZ,Arizona,AZ,2018,Annual,MSO out,5,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],68,76,[R],[R],100,100
TF_States_AR,Arkansas,AR,2018,Annual,MSO out,29,1000,n-out-of-n,54.68739945,42.93343035,65.70220846,41.55035091,30.08251763,52.58193147,54.48028674,49.30101359,59.59565514,41.69122484,31.94453141,5.931950563,30.06460173,53.31784794,1029,1674,912,762,100,100
TF_States_CA,California,CA,2018,Annual,MSO out,72,1000,n-out-of-n,53.93205116,48.08165048,60.34010712,41.84428632,35.59136216,48.40676173,53.98814336,51.28889876,56.67187777,41.77643632,28.38081943,3.344711646,35.22080149,48.33207114,3457,7422,4007,3415,100,100
TF_States_CO,Colorado,CO,2018,Annual,MSO out,77,1000,n-out-of-n,54.16406211,45.22764736,63.25595336,55.37462474,46.92361594,63.27037782,54.57746479,47.68745991,61.3521627,55.43183822,36.7805669,4.191534607,47.21643039,63.64724605,338,568,310,258,100,100
TF_States_CT,Connecticut,CT,2018,Annual,MSO out,32,1000,n-out-of-n,68.87353682,56.38745301,79.83775643,63.41323099,51.83505307,74.42438696,70.07481297,61.02466937,78.18110861,63.95128494,33.56105111,5.932811705,52.322974,75.57959588,148,401,281,120,100,100
TF_States_DC,District of Columbia,DC,2018,Annual,MSO out,5,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],9,18,[R],[R],100,100
TF_States_DE,Delaware,DE,2018,Annual,MSO out,17,1000,n-out-of-n,49.74301198,32.66597222,72.30921053,67.4947619,51.87184874,82.5210084,48.11320755,32.52734444,63.95270388,67.67507003,33.33753475,8.085539828,51.82741197,83.52272809,64,106,51,55,100,100
TF_States_FL,Florida,FL,2018,Annual,MSO out,40,1000,n-out-of-n,54.49984519,38.13333996,66.55897397,39.49259879,31.00556816,48.50689158,56.84695052,49.67982539,63.8271647,39.55972892,29.31439164,4.635012291,30.47510483,48.64435301,481,869,494,375,100,100
TF_States_GA,Georgia,GA,2018,Annual,MSO out,121,1000,n-out-of-n,63.86668033,48.86384162,76.69291868,56.91530408,50.80418122,62.99832842,66.31837738,61.16198771,71.22773617,56.84391277,33.99848634,3.090771485,50.78600066,62.90182488,867,1627,1079,548,100,100
TF_States_ID,Idaho,ID,2018,Annual,MSO out,22,1000,n-out-of-n,36.30393492,23.67675808,65.98720028,41.15363046,25.84146251,58.12993162,31.81818182,21.90412191,42.98299582,41.42119244,38.53660993,8.216032843,25.31776807,57.52461682,319,506,161,345,100,100
TF_States_IL,Illinois,IL,2018,Annual,MSO out,98,1000,n-out-of-n,58.56490161,50.62173165,67.1442887,60.43464726,54.17295317,66.78545215,58.51239669,52.60413052,64.2614914,60.33101684,34.04122517,3.438683023,53.59119812,67.07083557,709,1210,708,502,100,100
TF_States_IN,Indiana,IN,2018,Annual,MSO out,110,1000,n-out-of-n,44.96283205,37.76100729,52.95512372,53.29995298,46.77393653,60.0752304,44.695543,39.75964911,49.70224561,53.27159036,34.95725201,3.333043201,46.73882568,59.80435503,1020,1593,712,881,100,100
TF_States_IA,Iowa,IA,2018,Annual,MSO out,79,1000,n-out-of-n,56.84589295,49.03299428,64.1756781,59.47085865,52.80606756,66.42436524,56.74418605,49.83904654,63.47839593,59.36542746,33.20849995,3.73624815,52.04238108,66.68847383,354,645,366,279,100,100
TF_States_KS,Kansas,KS,2018,Annual,MSO out,23,1000,n-out-of-n,41.91189225,30.74434293,55.51800558,38.84913829,26.55472622,51.45660589,41.6893733,31.47448542,52.4075991,38.45780427,31.77498207,6.625541768,25.47174241,51.44386614,216,367,153,214,100,100
TF_States_KY,Kentucky,KY,2018,Annual,MSO out,92,1000,n-out-of-n,50.2074954,36.85676755,63.20550283,46.23023291,39.27264633,52.92961975,51.85929648,46.17378575,57.51281637,46.21584134,33.63204104,3.506382665,39.34333132,53.08835137,1018,1990,1032,958,100,100
TF_States_LA,Louisiana,LA,2018,Annual,MSO out,9,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],102,195,[R],[R],100,100
TF_States_ME,Maine,ME,2018,Annual,MSO out,57,1000,n-out-of-n,56.08249955,40.83454583,71.34028041,54.05356642,43.70219932,63.22205253,56.90072639,47.74813251,65.74756546,53.92077155,36.24994481,4.801422484,44.50998348,63.33155962,243,413,235,178,100,100
TF_States_MD,Maryland,MD,2018,Annual,MSO out,114,1000,n-out-of-n,65.80947871,57.2611465,73.20468822,64.82305654,58.90707341,70.72068224,65.82417582,60.08639683,71.26828338,64.83402914,32.62139744,3.0552738,58.84569249,70.82236578,470,910,599,311,100,100
TF_States_MA,Massachusetts,MA,2018,Annual,MSO out,80,1000,n-out-of-n,60.65324244,42.0157569,73.5657241,56.86060641,49.6046616,63.37216573,65.00254712,59.24826125,70.47905287,56.71389777,32.57912828,3.642457275,49.57468152,63.85311403,1327,1963,1276,687,100,100
TF_States_MI,Michigan,MI,2018,Annual,MSO out,186,1000,n-out-of-n,62.03533551,51.31157021,72.0308697,68.92554801,64.06163029,73.6693122,61.67209555,56.93478928,66.26594888,68.87701081,33.05536636,2.423737057,64.12648618,73.62753545,1093,1842,1136,706,100,100
TF_States_MN,Minnesota,MN,2018,Annual,MSO out,71,1000,n-out-of-n,74.64245519,67.02530375,78.83723385,72.8619884,65.21590411,79.71772899,75.40307462,72.05175193,78.56092642,73.07517615,32.54612524,3.862514447,65.50464784,80.64570447,1305,2667,2011,656,100,100
TF_States_MS,Mississippi,MS,2018,Annual,MSO out,10,1000,n-out-of-n,38.4442428,25.71302149,47.56846598,32.04980172,19.33864489,44.43929797,40.26696329,33.3628894,47.43930364,32.12986434,21.78932953,6.890391001,18.62469798,45.6350307,774,899,362,537,100,100
TF_States_MO,Missouri,MO,2018,Annual,MSO out,68,1000,n-out-of-n,33.74871739,26.96181659,40.54818398,34.75168268,27.87991794,41.6722416,33.60655738,28.04731284,39.48694031,34.59129511,29.51321798,3.579003385,27.57644848,41.60614175,458,732,246,486,100,100
TF_States_MT,Montana,MT,2018,Annual,MSO out,16,1000,n-out-of-n,61.99711685,41.57396622,79.68806612,57.23708333,38.63802083,74.37760417,62.62626263,44.36967092,78.71259787,57.1875,38.55116249,9.637790623,38.29743038,76.07756962,68,99,62,37,100,100
TF_States_NE,Nebraska,NE,2018,Annual,MSO out,9,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],102,160,[R],[R],100,100
TF_States_NV,Nevada,NV,2018,Annual,MSO out,11,1000,n-out-of-n,45.75282314,16.35454545,75.51020408,41.73747344,18.0857438,66.80253837,47.91666667,24.87480262,71.59460188,42.4498229,43.13725941,13.00637309,16.95733165,67.94231416,27,48,23,25,100,100
TF_States_NH,New Hampshire,NH,2018,Annual,MSO out,39,1000,n-out-of-n,46.37548068,33.61006577,58.82874763,49.42009202,38.28216079,60.70613746,47.21189591,36.82010678,57.76879688,49.79659518,37.06808968,5.935644765,38.16273144,61.43045892,153,269,127,142,100,100
TF_States_NJ,New Jersey,NJ,2018,Annual,MSO out,65,1000,n-out-of-n,46.28614646,34.49141259,60.91876848,58.24411186,49.66150971,66.3358869,45.41484716,37.6062203,53.37754648,58.38865122,35.44352306,4.396227976,49.77204439,67.00525805,469,687,312,375,100,100
TF_States_NM,New Mexico,NM,2018,Annual,MSO out,16,1000,n-out-of-n,65.3694931,39.3545743,84.00144928,52.92499313,40.03322697,65.67400698,69.86899563,55.02341277,82.33742171,52.91390034,28.14962415,7.037406039,39.1205845,66.70721617,67,229,160,69,100,100
TF_States_NY,New York,NY,2018,Annual,MSO out,113,1000,n-out-of-n,46.40215815,39.08113937,52.81166522,52.86095398,46.9336371,58.65965598,46.52777778,41.96865886,51.12595024,52.78945576,32.70830008,3.076938046,46.75865719,58.82025433,820,1584,737,847,100,100
TF_States_NC,North Carolina,NC,2018,Annual,MSO out,230,1000,n-out-of-n,54.03580198,48.89864957,59.15573601,59.90942747,55.95373385,64.17251074,53.94831299,50.67966753,57.19447187,59.8026024,30.94401879,2.040388176,55.80344157,63.80176322,1720,2786,1503,1283,100,100
TF_States_ND,North Dakota,ND,2018,Annual,MSO out,3,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],12,18,[R],[R],100,100
TF_States_OH,Ohio,OH,2018,Annual,MSO out,166,1000,n-out-of-n,59.13823775,47.49471513,70.76473209,56.26422558,51.03667973,61.4074456,59.93975904,54.99792032,64.75021582,56.27231992,34.62869232,2.687707775,51.00441268,61.54022716,1072,2324,1393,931,100,100
TF_States_OK,Oklahoma,OK,2018,Annual,MSO out,25,1000,n-out-of-n,34.38075016,19.06921373,52.29881743,31.80203028,21.26350496,44.06150405,35.27508091,24.85479421,46.73337304,31.97509437,29.9387621,5.987752419,20.23909963,43.71108912,183,309,109,200,100,100
TF_States_OR,Oregon,OR,2018,Annual,MSO out,88,1000,n-out-of-n,51.28807914,37.8087386,55.46467496,43.02714629,35.27105783,50.71650513,54.84314568,53.11702322,56.56153617,43.11843471,36.2019458,3.859140389,35.55451955,50.68234987,6328,11635,6381,5254,100,100
TF_States_PA,Pennsylvania,PA,2018,Annual,MSO out,448,1000,n-out-of-n,54.46888701,49.04239438,59.89829085,60.06794328,56.75208408,63.30298435,54.39572193,51.4600009,57.31122219,60.06015578,36.35212574,1.717476506,56.69390183,63.42640973,2351,4675,2543,2132,100,100
TF_States_RI,Rhode Island,RI,2018,Annual,MSO out,12,1000,n-out-of-n,60.8450354,40,78.51605019,68.36938131,49.87193362,86.01190476,62.02531646,44.64140113,77.52898261,68.14574315,33.37289869,9.633926021,49.26324814,87.02823815,47,79,49,30,100,100
TF_States_SC,South Carolina,SC,2018,Annual,MSO out,55,1000,n-out-of-n,50.45764221,41.06661774,60.29893699,54.78393935,45.32184026,63.61875889,50.17793594,42.73597362,57.61462435,54.81372015,33.5837473,4.528431562,45.93799429,63.68944602,354,562,282,280,100,100
TF_States_SD,South Dakota,SD,2018,Annual,MSO out,7,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],69,96,[R],[R],100,100
TF_States_TN,Tennessee,TN,2018,Annual,MSO out,71,1000,n-out-of-n,68.40110033,50.71522378,84.92831101,58.53841074,50.86007215,65.39839314,71.08190091,64.14728202,77.41330161,58.68016969,31.27589924,3.711766356,51.40510763,65.95523175,1185,1978,1406,572,100,100
TF_States_TX,Texas,TX,2018,Annual,MSO out,77,1000,n-out-of-n,33.89114003,23.04798285,46.03979865,36.49841472,29.39586843,43.87674776,33.7599025,27.72268819,40.17326588,36.66923121,30.98661347,3.531252334,29.74797663,43.59048578,1316,1641,554,1087,100,100
TF_States_UT,Utah,UT,2018,Annual,MSO out,125,1000,n-out-of-n,47.18721122,40.08140588,54.91638457,54.1621909,47.53237113,60.60820353,47.0681458,41.09229725,53.10069084,54.16516133,38.89344227,3.478735232,47.34684028,60.98348239,413,631,297,334,100,100
TF_States_VT,Vermont,VT,2018,Annual,MSO out,41,1000,n-out-of-n,54.51094523,46.04455944,66.25741906,68.05592834,58.24889445,77.69292318,53.34645669,45.54836049,61.03656083,67.93562982,32.80255714,5.122898748,57.89474827,77.97651136,266,508,271,237,100,100
TF_States_VA,Virginia,VA,2018,Annual,MSO out,455,1000,n-out-of-n,65.52458678,60.69897886,70.14618017,68.31181796,65.50213003,71.08217527,65.58231934,63.04109821,68.06546792,68.25751807,31.67458909,1.48492764,65.34705989,71.16797624,2339,4027,2641,1386,100,100
TF_States_WA,Washington,WA,2018,Annual,MSO out,90,1000,n-out-of-n,43.98306608,34.21095121,54.19120257,49.71346736,43.05486204,56.81686993,43.42663274,37.63000594,49.34594576,49.66667036,34.05208325,3.589404738,42.63143707,56.70190365,582,1179,512,667,100,100
TF_States_WV,West Virginia,WV,2018,Annual,MSO out,43,1000,n-out-of-n,61.06438159,51.34564394,69.78843026,56.28160572,46.97078554,65.48209054,61.32879046,53.75856561,68.54922845,56.30686011,30.58656416,4.664407305,47.16462179,65.44909843,338,587,360,227,100,100
TF_States_WI,Wisconsin,WI,2018,Annual,MSO out,111,1000,n-out-of-n,75.07611189,67.22868058,81.35904645,80.35879405,76.18843932,84.11962526,74.86486486,70.48585555,78.92969478,80.34320375,22.30963855,2.117537181,76.19283087,84.49357663,845,1850,1385,465,100,100
TF_States_WY,Wyoming,WY,2018,Annual,MSO out,6,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],21,60,[R],[R],100,100
TF_States_NCUSA,Non Continental USA,NCUSA,2018,Annual,MSO out,6,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],77,103,[R],[R],100,100
MultiState,MultiStates,MSO,2018,Annual,MSO out,100,1000,n-out-of-n,34.38672164,27.93406564,41.65346246,47.37229225,42.36277908,52.27469377,33.90351481,30.53039501,37.3893039,47.20351611,26.17306043,2.617306043,42.07359627,52.33343595,98170,152583,51731,100852,0,0
TF_States_AL,Alabama,AL,2018,Summer,MSO out,55,1000,n-out-of-n,15.14961972,6.883097776,28.2136281,18.02371552,11.79571074,24.90230208,14.37539234,10.04973227,19.57435181,17.87668423,25.21770361,3.400354461,11.21198949,24.54137897,1271,1593,229,1364,100,100
TF_States_AK,Alaska,AK,2018,Summer,MSO out,0,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL
TF_States_AZ,Arizona,AZ,2018,Summer,MSO out,6,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],70,77,[R],[R],100,100
TF_States_AR,Arkansas,AR,2018,Summer,MSO out,32,1000,n-out-of-n,49.75090746,31.49334084,58.32121046,29.34724369,19.58082586,41.24090389,52.06422018,45.95634641,58.13113303,29.41348207,32.31063158,5.711766674,18.21841939,40.60854475,1082,1744,908,836,100,100
TF_States_CA,California,CA,2018,Summer,MSO out,79,1000,n-out-of-n,28.77987231,13.49506339,38.03124971,21.39299149,15.47085381,27.95693862,29.99313658,26.97995652,33.12631922,21.49455094,26.71610824,3.005797014,15.60318879,27.38591308,3486,7285,2185,5100,100,100
TF_States_CO,Colorado,CO,2018,Summer,MSO out,83,1000,n-out-of-n,23.62328903,17.57561597,30.73380616,22.41545329,15.97627002,28.84027626,23.56902357,18.10482433,29.69059477,22.58415213,31.6292481,3.471761012,15.77950054,29.38880371,365,594,140,454,100,100
TF_States_CT,Connecticut,CT,2018,Summer,MSO out,35,1000,n-out-of-n,23.94314201,9.829576596,39.83821831,22.57498814,12.33806301,33.45198487,25.06963788,16.53293738,35.14575953,22.50472652,32.08706517,5.423703929,11.87426682,33.13518622,161,359,90,269,100,100
TF_States_DC,District of Columbia,DC,2018,Summer,MSO out,5,1000,n-out-of-n,NULL,NULL,NULL,NULL,NULL,NULL,[R],[R],[R],[R],[R],[R],[R],[R],9,18,[R],[R],100,100
TF_States_DE,Delaware,DE,2018,Summer,MSO out,18,1000,n-out-of-n,17.67445629,8.996518987,29.58322048,19.12018078,8.398919753,32.80753968,17.70833333,8.696890846,30.10441082,19.49294533,27.41090445,6.460812139,6.829753533,32.15613712,68,96,17,79,100,100
TF_States_FL,Florida,FL,2018,Summer,MSO out,49,1000,n-out-of-n,48.54499055,24.88630397,69.07779342,25.91243537,17.38700776,35.27265846,53.03030303,43.17351763,62.73079389,26.00051863,33.41216683,4.773166691,16.64511192,35.35592535,534,726,385,341,100,100
TF_States_GA,Georgia,GA,2018,Summer,MSO out,130,1000,n-out-of-n,27.64093552,19.00284323,35.12624366,24.70037437,19.89557367,29.55963264,28.26880935,24.53074744,32.21803985,24.644765,27.77069987,2.435651502,19.87088805,29.41864194,906,1369,387,982,100,100
TF_States_ID,Idaho,ID,2018,Summer,MSO out,22,1000,n-out-of-n,16.94008703,5.115490737,34.7586644,10.09012636,2.801480716,18.99378668,16.40316206,9.834974651,24.79746645,10.06617559,20.98835009,4.474731274,1.295702292,18.83664889,319,506,83,423,100,100
TF_States_IL,Illinois,IL,2018,Summer,MSO out,102,1000,n-out-of-n,17.50279626,13.2384143,22.32644209,19.4396106,14.96058435,24.18824958,17.36577181,13.89954478,21.24031118,19.3723178,22.87544909,2.265006971,14.93290414,23.81173147,724,1192,207,985,100,100
TF_States_IN,Indiana,IN,2018,Summer,MSO out,112,1000,n-out-of-n,15.82939238,11.16285914,21.26322902,12.66089782,9.434727475,16.14939905,16.03773585,13.67032789,18.61014673,12.58563129,18.03634677,1.704274576,9.245253118,15.92600945,1053,1908,306,1602,100,100
